time_instant,iteration,absolute_error_norm,relative_error_norm
1.0,1,0.007815400018784717,0.15928931876690594
1.0,2,0.0064187530064694085,0.1297362256854653
1.0,3,0.0036185391149771923,0.07268300741693376
1.0,4,0.002444560237964921,0.049249716272516404
1.0,5,0.0016121557140271203,0.03258266233593176
1.0,6,0.0010311971266879312,0.020888115575334487
1.0,7,0.0006519756336803648,0.013217208329550539
1.0,8,0.0004241124843358531,0.008596095589955628
1.0,9,0.0002921026430720581,0.005916430220713494
1.0,10,0.0002137675651766377,0.004326172635846014
1.0,11,0.0001640204516611018,0.0033165638989696767
1.0,12,0.00013001764353265643,0.002626859182377391
1.0,13,0.00010540486450760776,0.0021279804492035886
1.0,14,8.683771977239336e-05,0.0017519491901355608
1.0,15,7.239614042006412e-05,0.0014597175661252993
1.0,16,6.089795266388278e-05,0.001227237997491362
1.0,17,5.157707487905297e-05,0.0010389268715599444
1.0,18,4.391557599639748e-05,0.000884250573713722
1.0,19,3.7549756006046904e-05,0.0007558151206483763
1.0,20,3.2215504011503955e-05,0.0006482541934401112
1.0,21,2.7715433643434696e-05,0.0005575600169315886
1.0,22,2.3898418009561305e-05,0.0004806665025101466
1.0,23,2.064639457546252e-05,0.0004151803800527959
1.0,24,1.786557500928957e-05,0.0003592020545577149
1.0,25,1.548041189667749e-05,0.00031120264911278474
1.0,26,1.3429343536730155e-05,0.00026993730259795097
1.0,27,1.1661718081934738e-05,0.00023438252160820126
1.0,28,1.0135520693319118e-05,0.00020368991333933397
1.0,29,8.81566099537832e-06,0.00017715134779672448
1.0,30,7.672660365135059e-06,0.0001541722742462072
1.0,31,6.681630443979534e-06,0.0001342509745392487
1.0,32,5.821467722060215e-06,0.00011696221890563743
1.0,33,5.074211122705089e-06,0.00010194424066066528
1.0,34,4.424524391521973e-06,8.888825020109924e-05
1.0,35,3.8592753211883244e-06,7.752991762800655e-05
1.0,36,3.3671910050785488e-06,6.764239969393393e-05
1.0,37,2.9385734170928045e-06,5.9030591066841334e-05
1.0,38,2.5650633120943926e-06,5.152635542549536e-05
1.0,39,2.2394431593858037e-06,4.498454740168336e-05
1.0,40,1.955471847534073e-06,3.927967773016207e-05
1.0,41,1.7077454276798324e-06,3.4303105148881315e-05
1.0,42,1.4915793299190798e-06,2.996066238619304e-05
1.0,43,1.3029083876096148e-06,2.617064190621122e-05
1.0,44,1.1382017060354862e-06,2.286208136000749e-05
1.0,45,9.943899627137588e-07,1.9973299890434053e-05
1.0,46,8.688031632960993e-07,1.7450645309371765e-05
1.0,47,7.59117225224874e-07,1.524741923430225e-05
1.0,48,6.633080411785696e-07,1.3322952947536242e-05
1.0,49,5.796119006747281e-07,1.1641811328319075e-05
1.0,50,5.064913322695562e-07,1.0173105935623584e-05
1.0,51,4.4260557947891854e-07,8.889901368737197e-06
1.0,52,3.8678504732100486e-07,7.768701535809498e-06
1.0,53,3.380091588071123e-07,6.789004530504689e-06
1.0,54,2.953871457340695e-07,5.9329165342321264e-06
1.0,55,2.581413689664691e-07,5.18481659132012e-06
1.0,56,2.2559282282745713e-07,4.531065303558142e-06
1.0,57,1.971485281165356e-07,3.959751496830128e-06
1.0,58,1.7229056032332133e-07,3.460471760206146e-06
1.0,59,1.505664953258559e-07,3.0241384775970533e-06
1.0,60,1.3158108519127892e-07,2.6428125829813944e-06
1.0,61,1.1498900224261878e-07,2.309557784620237e-06
1.0,62,1.0048851190825411e-07,2.018313453626608e-06
1.0,63,8.781595339827002e-08,1.7637837451371911e-06
