time_instant,iteration,absolute_error_norm,relative_error_norm
1.0,1,0.004839028951653617,0.15780250246643188
1.0,2,0.0040230946191029725,0.13009956902997613
1.0,3,0.0022693206836566344,0.07293624667085374
1.0,4,0.0015316682287616406,0.049376166663161476
1.0,5,0.0010098626216486107,0.03266016362432696
1.0,6,0.0006451445025099736,0.020912239916966977
1.0,7,0.0004070936415688921,0.013206700098026155
1.0,8,0.0002643144850585266,0.008573014332930501
1.0,9,0.0001818410715248944,0.005893988769246158
1.0,10,0.000133046261062921,0.004308821649093897
1.0,11,0.00010210522878933089,0.0033039459569237234
1.0,12,8.095924710945055e-05,0.002617557375528887
1.0,13,6.56467850370275e-05,0.0021208810172674317
1.0,14,5.409053039079847e-05,0.0017463480251600416
1.0,15,4.5098806114889576e-05,0.0014551759369094786
1.0,16,3.7937651648333424e-05,0.0012234722638040504
1.0,17,3.2131239846463966e-05,0.0010357473809994133
1.0,18,2.73577466830535e-05,0.0008815270554945242
1.0,19,2.3391080203514498e-05,0.0007534556916056916
1.0,20,2.0066976557548535e-05,0.0006461922149993626
1.0,21,1.7262612041823904e-05,0.0005557457926143907
1.0,22,1.4883906842236497e-05,0.00047906197141512437
1.0,23,1.2857336536733958e-05,0.00041375566317054216
1.0,24,1.112447494454798e-05,0.0003579331625066298
1.0,25,9.638246819718387e-06,0.00031006993222340844
1.0,26,8.360283663169088e-06,0.000268924383821937
1.0,27,7.259011444275368e-06,0.0002334755481169425
1.0,28,6.308236876808823e-06,0.00020287702144357016
1.0,29,5.486081715340767e-06,0.000176422272738164
1.0,30,4.774165520761396e-06,0.00015351805986693476
1.0,31,4.156969488330068e-06,0.00013366375289631036
1.0,32,3.621334678391651e-06,0.00011643503967368126
1.0,33,3.1560616825192124e-06,0.00010147093657977619
1.0,34,2.7515879878425473e-06,8.846332907832901e-05
1.0,35,2.3997256494067557e-06,7.714847424672974e-05
1.0,36,2.0934463275732526e-06,6.73000429082688e-05
1.0,37,1.8267039184189703e-06,5.8723382675449265e-05
1.0,38,1.5942873028043872e-06,5.1250758328263627e-05
1.0,39,1.3916974300278426e-06,4.4737381184132885e-05
1.0,40,1.215044212077629e-06,3.905808027076268e-05
1.0,41,1.0609596562243865e-06,3.4104499176609e-05
1.0,42,9.265243902754077e-07,2.9782726151478883e-05
1.0,43,8.09205295714003e-07,2.601128330968114e-05
1.0,44,7.068024008083219e-07,2.271941501402736e-05
1.0,45,6.174035292297803e-07,1.9845626693873866e-05
1.0,46,5.39345471699589e-07,1.7336434192294506e-05
1.0,47,4.711806653208032e-07,1.5145290790691761e-05
1.0,48,4.116485397651022e-07,1.3231664723131001e-05
1.0,49,3.59650830557909e-07,1.156024456783299e-05
1.0,50,3.142302745285793e-07,1.0100253624239611e-05
1.0,51,2.7455219645855384e-07,8.82485742696104e-06
1.0,52,2.3988857316365505e-07,7.710651046296337e-06
1.0,53,2.0960422517743823e-07,6.737214892544647e-06
1.0,54,1.8314483916566523e-07,5.886729453159881e-06
1.0,55,1.60026568503237e-07,5.143640822861146e-06
1.0,56,1.3982699644133583e-07,4.494370081307679e-06
1.0,57,1.2217727744140064e-07,3.927060578166283e-06
1.0,58,1.0675529856818334e-07,3.4313580342737017e-06
1.0,59,9.327972506387352e-08,2.998219084395211e-06
