time_instant,iteration,absolute_error_norm,relative_error_norm
1.0,1,0.040810958410631794,0.16635559887722168
1.0,2,0.027494610976083647,0.11118627508495503
1.0,3,0.017405067360449774,0.06976661374998938
1.0,4,0.01115981214082636,0.044803372178643615
1.0,5,0.00778907884488878,0.03132706181290068
1.0,6,0.004732834183996362,0.019060519154883347
1.0,7,0.0033991695291518864,0.013694677834714428
1.0,8,0.002413015560462326,0.009717489625585931
1.0,9,0.001663435297014288,0.006694189010873185
1.0,10,0.0011814643942885147,0.0047504673676877366
1.0,11,0.0008911917534678218,0.0035800474890954003
1.0,12,0.0007071409598914574,0.0028381458449320326
1.0,13,0.0005782155221420389,0.0023187700115833948
1.0,14,0.00048077970853890986,0.0019265877813471634
1.0,15,0.0004038804879378175,0.0016173625894282543
1.0,16,0.0003416949860787583,0.0013675412045808188
1.0,17,0.0002906466197101242,0.001162644157861075
1.0,18,0.0002483018659904419,0.0009928192531501129
1.0,19,0.0002128964281238497,0.0008509278417603161
1.0,20,0.00018310132018097016,0.0007315975259010535
1.0,21,0.0001578910813246857,0.0006306872688177349
1.0,22,0.00013646106246837327,0.0005449512536424663
1.0,23,0.00011817154476087353,0.00047181172113603374
1.0,24,0.00010250827224102676,0.0004091985863004012
1.0,25,8.905381892179208e-05,0.00035543316133330685
1.0,26,7.746643145163408e-05,0.0003091423089360664
1.0,27,6.746416522840884e-05,0.00026919413396851076
1.0,28,5.8812834446514475e-05,0.00023464918377736233
1.0,29,5.1316748450492814e-05,0.00020472297024880557
1.0,30,4.481150932162922e-05,0.00017875686062007571
1.0,31,3.915835265863198e-05,0.00015619522837766384
1.0,32,3.4239657146653054e-05,0.0001365673411391464
1.0,33,2.995534923473075e-05,0.00011947287291191205
1.0,34,2.6220000598605607e-05,0.00010457021880980647
1.0,35,2.2960467143855096e-05,9.156699829011606e-05
1.0,36,2.0113955255443864e-05,8.021228335409084e-05
1.0,37,1.762642802384636e-05,7.02901980696812e-05
1.0,38,1.545128415494404e-05,6.161461697477786e-05
1.0,39,1.3548257193811624e-05,5.402475053188172e-05
1.0,40,1.1882493952953637e-05,4.738145150634053e-05
1.0,41,1.0423779615914042e-05,4.1564110935459634e-05
1.0,42,9.145883579891404e-06,3.646803906795614e-05
1.0,43,8.026005218253852e-06,3.2002247368643516e-05
1.0,44,7.044302736809848e-06,2.8087563833319573e-05
1.0,45,6.183491446165766e-06,2.4655026581695975e-05
1.0,46,5.4285002687659426e-06,2.1644510774641022e-05
1.0,47,4.766177287475172e-06,1.9003551922689274e-05
1.0,48,4.185036745857477e-06,1.6686335114738472e-05
1.0,49,3.6750411996843234e-06,1.4652824888615616e-05
1.0,50,3.2274135690556846e-06,1.2868014689883319e-05
1.0,51,2.8344746986759328e-06,1.1301278315949647e-05
1.0,52,2.4895027346181765e-06,9.92580855856457e-06
1.0,53,2.18661120753821e-06,8.71813059327973e-06
1.0,54,1.9206431899379024e-06,7.65767958127666e-06
1.0,55,1.6870792956423196e-06,6.726433555453581e-06
1.0,56,1.4819576209252318e-06,5.908593990576101e-06
1.0,57,1.301804007084994e-06,5.190307580533395e-06
1.0,58,1.1435712369207932e-06,4.559423677415422e-06
1.0,59,1.0045859767574976e-06,4.0052826444498005e-06
1.0,60,8.825024423482088e-07,3.5185310417660245e-06
1.0,61,7.75261908446573e-07,3.0909601297734358e-06
1.0,62,6.810573036662912e-07,2.715364662033132e-06
1.0,63,5.98302234458786e-07,2.385419348078437e-06
1.0,64,5.256038707134895e-07,2.095570720980365e-06
1.0,65,4.6173920121504135e-07,1.8409424470005967e-06
1.0,66,4.056342306557589e-07,1.6172523681727896e-06
1.0,67,3.563457489840122e-07,1.4207398045709743e-06
1.0,68,3.1304534813422436e-07,1.248101819781786e-06
1.0,69,2.7500540628633566e-07,1.0964373331282355e-06
1.0,70,2.4158679359547326e-07,9.631980970849332e-07
1.0,71,2.1222808616874168e-07,8.461456893648551e-07
1.0,72,1.864361000597853e-07,7.43313768901532e-07
1.0,73,1.6377758445522952e-07,6.529749542797896e-07
1.0,74,1.4387192845897802e-07,5.73611743952762e-07
1.0,75,1.2638475877988277e-07,5.038909889253313e-07
1.0,76,1.1102231789364248e-07,4.4264147751840355e-07
1.0,77,9.752652737442761e-08,3.888342521550409e-07
