time_instant,iteration,absolute_error_norm,relative_error_norm
1.0,1,0.015921064335861594,0.12979810704551986
1.0,2,0.01550522438231188,0.1260321968049159
1.0,3,0.009503905640825918,0.07709443270830395
1.0,4,0.006125289228140801,0.04964766931767767
1.0,5,0.004213262605129238,0.03422381537426949
1.0,6,0.002869148265491831,0.02334174820115888
1.0,7,0.0019586584912330927,0.015943884448792116
1.0,8,0.0013597237821598713,0.01106603305976755
1.0,9,0.0009909971287992096,0.008059374914806235
1.0,10,0.0007504995316130916,0.006097603004471107
1.0,11,0.0005886729049549358,0.004777731837346297
1.0,12,0.0004771941818512518,0.0038688129458274273
1.0,13,0.0003958233326761398,0.0032057873030723587
1.0,14,0.00033365710226890716,0.0026996722888878214
1.0,15,0.00028481542842907407,0.002302413302685196
1.0,16,0.0002456247263523619,0.001983966330104166
1.0,17,0.0002135855580023605,0.0017238895871773835
1.0,18,0.00018695616470044486,0.0015079400234023388
1.0,19,0.00016451064650557004,0.0013260938475356532
1.0,20,0.00014537328189521192,0.0011711910058503049
1.0,21,0.00012890498065601218,0.001038006874750036
1.0,22,0.00011462772361098997,0.0009226347045347681
1.0,23,0.00010217511502697333,0.0008220814151164478
1.0,24,9.125999987609773e-05,0.0007340027474071338
1.0,25,8.165295533587072e-05,0.0006565272238335701
1.0,26,7.31676848830577e-05,0.0005881365120363253
1.0,27,6.565084239822299e-05,0.0005275820178304527
1.0,28,5.897475709515279e-05,0.0004738252249903556
1.0,29,5.303210516103276e-05,0.00042599398725748084
1.0,30,4.7731921788035734e-05,0.0003833498141066179
1.0,31,4.299655918031495e-05,0.00034526292106687044
1.0,32,3.875932743217683e-05,0.00031119288804903807
1.0,33,3.4962638379292206e-05,0.00028067344960770507
1.0,34,3.1556526555871504e-05,0.00025330038347763374
1.0,35,2.849745734836756e-05,0.00022872175849515387
1.0,36,2.5747356926916953e-05,0.00020663000400109768
1.0,37,2.3272815571507786e-05,0.00018675540276239045
1.0,38,2.104442808680359e-05,0.00016886070873600533
1.0,39,1.90362437040141e-05,0.0001527366626072898
1.0,40,1.7225304237717696e-05,0.00013819823046068587
1.0,41,1.5591253987159236e-05,0.00012508142981766923
1.0,42,1.411600841604183e-05,0.00011324063646746205
1.0,43,1.2783471333585022e-05,0.00010254628766127974
1.0,44,1.157929236135702e-05,9.288291422080225e-05
1.0,45,1.0490658066385751e-05,8.414744725338472e-05
