time_instant,iteration,absolute_error_norm,relative_error_norm
0.01,1,0.0005022910151806108,0.013665364390913873
0.01,2,0.0006903790006386094,0.018808418640849582
0.01,3,0.0011563758706235332,0.03155885647700105
0.01,4,0.0013909445660499058,0.03804841820593721
0.01,5,0.0006527544566655755,0.017884448797570056
0.01,6,0.0005284920692535508,0.014482116775403594
0.01,7,0.00040292122188916794,0.011040674399676442
0.01,8,0.0002977854132828527,0.00815937972151813
0.01,9,0.0002179275796854123,0.00597134619729727
0.01,10,0.00016385279779102574,0.004490083619728378
0.01,11,0.00013342678662150865,0.003656922038080381
0.01,12,0.00012149777283975414,0.0033307302472837933
0.01,13,0.00012174990022438938,0.003338562875110607
0.01,14,0.00012984756217954062,0.003561744031290919
0.01,15,0.00014406288572732398,0.003953086639325584
0.01,16,0.0001640687559274456,0.004503852284957532
0.01,17,0.0001893320370998043,0.005199695958716243
0.01,18,0.0002170724538892769,0.005964565181998698
0.01,19,0.0002406172422716934,0.006615255445128866
0.01,20,0.0002527050598384489,0.006951851050151155
0.01,21,0.0002520518277201076,0.006938271032173005
0.01,22,0.0002310398759571382,0.006363740718059505
0.01,23,0.00017295917555873463,0.004766485775606339
0.01,24,9.84209724429795e-05,0.0027133844569386624
0.01,25,5.396275089572179e-05,0.0014880558251964733
0.01,26,4.033467103311507e-05,0.0011123868040579575
0.01,27,3.175544811248601e-05,0.0008758351208973448
0.01,28,2.3097117542098155e-05,0.0006370571797982733
0.01,29,1.5861587744646483e-05,0.0004375021312849993
0.01,30,1.068589876174201e-05,0.00029475147400983214
0.01,31,7.352667309530834e-06,0.00020281505067217304
0.01,32,5.312951353257613e-06,0.00014655487033633752
0.01,33,4.023901535301723e-06,0.00011099913946086844
0.01,34,3.1292539039923266e-06,8.632162558908087e-05
0.01,35,2.455750583125899e-06,6.774361822354456e-05
0.01,36,1.9291701432721346e-06,5.3218046953508225e-05
0.01,37,1.5133161351702542e-06,4.17466326795284e-05
0.01,38,1.1850802511807085e-06,3.269205547550111e-05
0.01,39,9.270066484219165e-07,2.557286769760661e-05
0.01,40,7.250818944321607e-07,2.0002547898053423e-05
0.01,41,5.677519957910015e-07,1.5662398045959705e-05
0.01,42,4.454113135926393e-07,1.2287453522481842e-05
0.01,43,3.501861677244951e-07,9.660519304154422e-06
0.01,44,2.7581670776599493e-07,7.608914871166846e-06
0.01,45,2.1748742511193543e-07,5.99980091423032e-06
0.01,46,1.7157477349873443e-07,4.7332184300157065e-06
0.01,47,1.3536275144456055e-07,3.73424341253972e-06
0.01,48,1.0678890583537877e-07,2.9459804124435784e-06
0.01,49,8.425363536420353e-08,2.3243021285213403e-06
