time_instant,iteration,absolute_error_norm,relative_error_norm
0.01,1,0.0002314814570544995,0.01007631853929245
0.01,2,0.00026603570363134424,0.01158981169425054
0.01,3,0.000397440915741276,0.017332590098267073
0.01,4,0.000701104171370199,0.030622257367465492
0.01,5,0.0008804281169987207,0.0385417746551415
0.01,6,0.0006906411112067222,0.030299494523039632
0.01,7,0.00042146707862160523,0.01850588950957931
0.01,8,0.0003425216305878581,0.015040507446948787
0.01,9,0.00033144329324031956,0.014558900445441829
0.01,10,0.00036227835353993827,0.015924048456162694
0.01,11,0.0003660268130462719,0.01610353954788822
0.01,12,0.0002470807200830569,0.010880454766061243
0.01,13,0.00010413276015320237,0.004588501370488152
0.01,14,8.534310277900082e-05,0.0037618943773883163
0.01,15,7.26722476224755e-05,0.003204344958609254
0.01,16,6.27596102045677e-05,0.002768096819282092
0.01,17,5.43239811352692e-05,0.002396702375236443
0.01,18,4.585222827216324e-05,0.0020234447701569167
0.01,19,3.72167522024375e-05,0.0016427165432768248
0.01,20,2.903788204406127e-05,0.0012819372461561453
0.01,21,2.1958244283201962e-05,0.0009695325719881105
0.01,22,1.6267348793223072e-05,0.000718342457440809
0.01,23,1.1920479828869415e-05,0.0005264383606691678
0.01,24,8.703767129176285e-06,0.00038440694218175027
0.01,25,6.365923384442178e-06,0.00028116971016033446
0.01,26,4.680989699369678e-06,0.00020675810510137048
0.01,27,3.4673720897939925e-06,0.00015315771013513867
0.01,28,2.588375022793125e-06,0.00011433415412300968
0.01,29,1.9458325276886513e-06,8.595322477618383e-05
0.01,30,1.471313277109557e-06,6.499320399323931e-05
0.01,31,1.1175779885610976e-06,4.9367972646126906e-05
0.01,32,8.51811099902777e-07,3.762827648714299e-05
0.01,33,6.508911028004354e-07,2.8752930666700747e-05
0.01,34,4.982696640144985e-07,2.2011028988947903e-05
0.01,35,3.8192785621132745e-07,1.687170078597168e-05
0.01,36,2.9301969842601006e-07,1.2944211614985284e-05
0.01,37,2.2495884327283316e-07,9.937630120691675e-06
0.01,38,1.727954130924196e-07,7.63330679694847e-06
0.01,39,1.3278350824446673e-07,5.865772657545037e-06
0.01,40,1.0207458458966738e-07,4.509196465064348e-06
0.01,41,7.849536443700796e-08,3.4675752487674123e-06
