time_instant,iteration,absolute_error_norm,relative_error_norm
0.01,1,0.052762015572524155,0.5741800697637268
0.01,2,0.16652923975086084,1.5881892883024689
0.01,3,0.16612367953609622,1.123354887839553
0.01,4,0.16261398326352644,1.5540173073045613
0.01,5,0.16261226470018553,1.1203421023411297
0.01,6,0.16259752464643212,1.5538733567840177
0.01,7,0.16259751602270658,1.1203286613223782
0.01,8,0.16259744205775734,1.5538726345880143
0.01,9,0.16259744201185472,1.1203285938477645
0.01,10,0.16259744161813783,1.5538726307445516
0.01,11,0.16259744161787987,1.1203285934885423
0.01,12,0.16259744161566708,1.5538726307229558
0.01,13,0.16259744161566553,1.1203285934865228
0.01,14,0.1625974416156522,1.5538726307228259
0.01,15,0.1625974416156522,1.1203285934865108
0.01,16,0.1625974416156522,1.5538726307228257
0.01,17,0.16259744161565223,1.1203285934865108
0.01,18,0.16259744161565237,1.5538726307228274
0.01,19,0.16259744161565234,1.1203285934865108
0.01,20,0.16259744161565232,1.5538726307228268
0.01,21,0.16259744161565232,1.1203285934865108
0.01,22,0.16259744161565207,1.5538726307228246
0.01,23,0.1625974416156521,1.1203285934865106
0.01,24,0.16259744161565234,1.5538726307228268
0.01,25,0.16259744161565232,1.1203285934865106
0.01,26,0.16259744161565215,1.5538726307228254
0.01,27,0.16259744161565218,1.1203285934865108
0.01,28,0.16259744161565223,1.553872630722826
0.01,29,0.16259744161565226,1.1203285934865108
0.01,30,0.16259744161565232,1.5538726307228268
0.01,31,0.16259744161565234,1.120328593486511
0.01,32,0.16259744161565237,1.5538726307228274
0.01,33,0.16259744161565237,1.1203285934865108
0.01,34,0.16259744161565223,1.553872630722826
0.01,35,0.1625974416156522,1.1203285934865108
0.01,36,0.16259744161565193,1.5538726307228232
0.01,37,0.16259744161565198,1.1203285934865106
0.01,38,0.1625974416156525,1.5538726307228286
0.01,39,0.16259744161565248,1.120328593486511
0.01,40,0.16259744161565226,1.5538726307228263
0.01,41,0.16259744161565226,1.1203285934865106
0.01,42,0.1625974416156523,1.5538726307228266
0.01,43,0.16259744161565226,1.1203285934865106
0.01,44,0.16259744161565204,1.5538726307228243
0.01,45,0.16259744161565207,1.1203285934865106
0.01,46,0.16259744161565223,1.553872630722826
0.01,47,0.16259744161565223,1.1203285934865106
0.01,48,0.16259744161565218,1.5538726307228254
0.01,49,0.16259744161565215,1.1203285934865106
0.01,50,0.16259744161565196,1.5538726307228237
0.01,51,0.162597441615652,1.1203285934865106
0.01,52,0.1625974416156524,1.5538726307228274
0.01,53,0.16259744161565237,1.1203285934865108
0.01,54,0.16259744161565223,1.5538726307228263
0.01,55,0.16259744161565223,1.1203285934865108
0.01,56,0.16259744161565212,1.553872630722825
0.01,57,0.16259744161565215,1.1203285934865106
0.01,58,0.16259744161565223,1.553872630722826
0.01,59,0.1625974416156522,1.1203285934865108
0.01,60,0.16259744161565226,1.5538726307228263
0.01,61,0.16259744161565223,1.1203285934865106
0.01,62,0.16259744161565212,1.5538726307228252
0.01,63,0.16259744161565215,1.1203285934865108
0.01,64,0.1625974416156524,1.5538726307228274
0.01,65,0.16259744161565237,1.1203285934865108
0.01,66,0.1625974416156521,1.553872630722825
0.01,67,0.16259744161565212,1.1203285934865106
0.01,68,0.16259744161565218,1.5538726307228254
0.01,69,0.16259744161565218,1.1203285934865108
0.01,70,0.16259744161565218,1.5538726307228254
