time_instant,iteration,absolute_error_norm,relative_error_norm
1.0,1,0.004404376655743456,0.1436283322594186
1.0,2,0.003907390655026821,0.12715754323085454
1.0,3,0.002387819137987928,0.07750935581577328
1.0,4,0.001560010992888882,0.05063272686590203
1.0,5,0.0010682861385152395,0.03476003135894274
1.0,6,0.000719797247507915,0.023461947549541146
1.0,7,0.00048328023396253863,0.015763442077146847
1.0,8,0.00033265608672129754,0.010848439171890618
1.0,9,0.0002396264864233176,0.007809064879399668
1.0,10,0.00018113968214485934,0.005897420004049211
1.0,11,0.00014252062854293524,0.004635223836494086
1.0,12,0.00011557252823666763,0.003754815552748402
1.0,13,9.585379998100338e-05,0.0031110043156023118
1.0,14,8.086386095929606e-05,0.0026219834203830934
1.0,15,6.911213336819467e-05,0.0022389572317545454
1.0,16,5.966530159434748e-05,0.0019313574941825634
1.0,17,5.191549628489054e-05,0.001679267667713543
1.0,18,4.545297826488592e-05,0.0014692594215209988
1.0,19,3.999259013042405e-05,0.0012919861831321774
1.0,20,3.5329835894688014e-05,0.0011407454630123922
1.0,21,3.131394692158933e-05,0.0010105967975650109
1.0,22,2.7830941736070036e-05,0.0008978066849135375
1.0,23,2.4792701293677954e-05,0.0007994904101771337
1.0,24,2.212974786042578e-05,0.0007133751469810743
1.0,25,1.9786355939443985e-05,0.0006376394658948832
1.0,26,1.7717164380792825e-05,0.0005708020597690043
1.0,27,1.5884775948054426e-05,0.0005116428665261787
1.0,28,1.4258020292631431e-05,0.0004591459738752827
1.0,29,1.2810671886795752e-05,0.0004124574726862955
1.0,30,1.1520486221597127e-05,0.00037085377456009795
1.0,31,1.03684629232236e-05,0.000333717394373861
1.0,32,9.338273611838279e-06,0.0003005181546559477
1.0,33,8.415811420248771e-06,0.00027079839493090676
1.0,34,7.588831801535323e-06,0.0002441611864948225
1.0,35,6.8466628596618615e-06,0.00022026083582577126
1.0,36,6.179969356831118e-06,0.00019879515452049182
1.0,37,5.580558687737126e-06,0.00017949910980050586
1.0,38,5.041220045604483e-06,0.00016213956630492995
1.0,39,4.5555901168118194e-06,0.00014651089950404772
1.0,40,4.1180401825288786e-06,0.00013243131191422133
1.0,41,3.7235806455084372e-06,0.00011973972090109834
1.0,42,3.36777985373136e-06,0.00010829311502986279
1.0,43,3.0466947390666937e-06,9.796429726057874e-05
1.0,44,2.756811284585701e-06,8.863994964116768e-05
1.0,45,2.494993217273838e-06,8.021896679391016e-05
1.0,46,2.2584376226801087e-06,7.261101538175412e-05
1.0,47,2.0446364140584305e-06,6.573528452377884e-05
1.0,48,1.8513427764462217e-06,5.9519398321568604e-05
1.0,49,1.6765418566015964e-06,5.389846661438015e-05
1.0,50,1.5184250910635484e-06,4.881425407471713e-05
1.0,51,1.3753676633134383e-06,4.421445100217313e-05
1.0,52,1.2459086615916288e-06,4.005203182099873e-05
1.0,53,1.1287335751969695e-06,3.628468946255884e-05
1.0,54,1.0226588218624466e-06,3.2874335610121024e-05
1.0,55,9.266180442492307e-07,2.978665827275515e-05
1.0,56,8.396499515812371e-07,2.6990729398516244e-05
1.0,57,7.608875141780287e-07,2.4458656275142756e-05
1.0,58,6.895483454562827e-07,2.2165271342658566e-05
1.0,59,6.249261284327261e-07,2.008785577571986e-05
1.0,60,5.663829630723512e-07,1.8205892823400267e-05
1.0,61,5.133425269584085e-07,1.6500847419979804e-05
1.0,62,4.652839557111055e-07,1.495596903458116e-05
1.0,63,4.217363615033849e-07,1.355611511540021e-05
1.0,64,3.822739181668753e-07,1.2287592814147756e-05
1.0,65,3.465114502313863e-07,1.1138016963843366e-05
1.0,66,3.141004707938239e-07,1.0096182528319563e-05
1.0,67,2.8472561968952354e-07,9.151949955184972e-06
1.0,68,2.5810145917538327e-07,8.296142049980323e-06
1.0,69,2.3396958923921117e-07,7.5204511482169875e-06
1.0,70,2.1209604903512433e-07,6.8173555039948844e-06
1.0,71,1.9226897468151723e-07,6.180043934851742e-06
1.0,72,1.7429648702088744e-07,5.60234787127161e-06
1.0,73,1.5800478579945194e-07,5.078680051722407e-06
1.0,74,1.4323642933785605e-07,4.603979188545282e-06
1.0,75,1.2984878095849103e-07,4.173660000913725e-06
1.0,76,1.1771260551040088e-07,3.7835680780897394e-06
1.0,77,1.0671080101251358e-07,3.429939090438713e-06
1.0,78,9.673725204897939e-08,3.1093619177095735e-06
