time_instant,iteration,absolute_error_norm,relative_error_norm
1.0,1,0.009525501555346757,0.15531508534249236
1.0,2,0.008021937965686697,0.12968881292078577
1.0,3,0.004529682937357403,0.07278594408483156
1.0,4,0.0030509481854066253,0.049162610392859143
1.0,5,0.002013901331433041,0.03255576416441099
1.0,6,0.001289509857054201,0.020891909270661462
1.0,7,0.0008163967746506643,0.013237543512853008
1.0,8,0.0005318240432635313,0.008621557399766498
1.0,9,0.00036660992254285515,0.005939182034523445
1.0,10,0.00026835130494901326,0.00434373587978498
1.0,11,0.00020587654011697317,0.0033296170918618423
1.0,12,0.00016316948174070525,0.0026367551348558107
1.0,13,0.00013226488779352513,0.002135734169055333
1.0,14,0.00010895944193169031,0.0017582186302840831
1.0,15,9.083730578836744e-05,0.001464913068342173
1.0,16,7.641155126438975e-05,0.001231625338890127
1.0,17,6.471911838104027e-05,0.0010426864181318414
1.0,18,5.510912434875219e-05,0.0008875085274316419
1.0,19,4.712468105805593e-05,0.0007586624560265003
1.0,20,4.0434148715689685e-05,0.0006507586126975137
1.0,21,3.47897729107281e-05,0.0005597734619787775
1.0,22,3.000192881454104e-05,0.0004826299204313288
1.0,23,2.5922521092608157e-05,0.0004169268199309333
1.0,24,2.2433930522429174e-05,0.00036075873416473517
1.0,25,1.9441430610228832e-05,0.00031259236792380063
1.0,26,1.686784135581517e-05,0.0002711794298341437
1.0,27,1.4649666328386673e-05,0.00023549370267922842
1.0,28,1.273423936717525e-05,0.0002046845864864048
1.0,29,1.1077575469253746e-05,0.00017804213058825378
1.0,30,9.64272398624815e-06,0.00015497025920162378
1.0,31,8.398487533566086e-06,0.00013496596009023265
1.0,32,7.31841213405614e-06,0.00011760289343371384
1.0,33,6.379981900278997e-06,0.00010251833179252174
1.0,34,5.563970275445276e-06,8.940264786264323e-05
1.0,35,4.8539127130112e-06,7.799077688643106e-05
1.0,36,4.2356746783866475e-06,6.80552277416464e-05
1.0,37,3.6970952697891635e-06,5.9400321546851354e-05
1.0,38,3.22769139908031e-06,5.1857412494932995e-05
1.0,39,2.8184108858666583e-06,4.52809013593828e-05
1.0,40,2.4614253607605767e-06,3.954489362277347e-05
1.0,41,2.1499557920369055e-06,3.454038547169049e-05
1.0,42,1.8781249138675302e-06,3.0172884767584933e-05
1.0,43,1.6408319635645757e-06,2.6360392497854908e-05
1.0,44,1.4336460144528344e-06,2.303168452147839e-05
1.0,45,1.2527148817626113e-06,2.0124844657430065e-05
1.0,46,1.0946871259015758e-06,1.7586009051970345e-05
1.0,47,9.566451139992705e-07,1.5368288848402603e-05
1.0,48,8.360474512115764e-07,1.3430843870472034e-05
1.0,49,7.306793768295182e-07,1.1738084627009385e-05
1.0,50,6.386099508700051e-07,1.0258983681137214e-05
1.0,51,5.581550455564658e-07,8.966480482130227e-06
1.0,52,4.878453111628906e-07,7.836966266201906e-06
1.0,53,4.263984140449685e-07,6.849837707196667e-06
1.0,54,3.726949510422611e-07,5.987109716407935e-06
1.0,55,3.257575332919025e-07,5.233079225398894e-06
1.0,56,2.8473260691930345e-07,4.574032986730432e-06
1.0,57,2.488746403464143e-07,3.997993432003133e-06
1.0,58,2.1753236106102738e-07,3.4944974827685364e-06
1.0,59,1.9013676890928675e-07,3.0544039225355467e-06
1.0,60,1.6619069129337955e-07,2.6697255554362517e-06
1.0,61,1.452596776105585e-07,2.3334828917646912e-06
1.0,62,1.2696405806680972e-07,2.039576548147763e-06
1.0,63,1.1097201548435836e-07,1.7826759281509078e-06
1.0,64,9.699353900555027e-08,1.5581220755335421e-06
