time_instant,iteration,absolute_error_norm,relative_error_norm
1.0,1,0.007144506366911111,0.14561552183838916
1.0,2,0.006228218167789672,0.12668433298104415
1.0,3,0.003803787435200241,0.07716541927656345
1.0,4,0.0024879383595199753,0.05046556640703754
1.0,5,0.0017050249270765508,0.03467022782060397
1.0,6,0.001150424894059041,0.023433284980755986
1.0,7,0.0007738219758456318,0.015772767291576437
1.0,8,0.0005335128536749296,0.010872491731326164
1.0,9,0.00038467319936673984,0.007833710867280328
1.0,10,0.0002908600860964528,0.005917567308947481
1.0,11,0.00022882569257373552,0.004650585566476789
1.0,12,0.0001855214530955287,0.0037664940926949563
1.0,13,0.0001538386040033254,0.003120075351706172
1.0,14,0.00012976076645817975,0.0026292184252218833
1.0,15,0.00011089028590887453,0.0022448748324661225
1.0,16,9.5725322274278e-05,0.0019363066693265753
1.0,17,8.328773724462198e-05,0.0016834872152798077
1.0,18,7.291830275558218e-05,0.001472915822815694
1.0,19,6.415832983931641e-05,0.0012951976490435573
1.0,20,5.6678971381838785e-05,0.0011435975204206353
1.0,21,5.023785919191469e-05,0.0010131525275974894
1.0,22,4.465182722194644e-05,0.0009001135253798628
1.0,23,3.977932028180509e-05,0.0008015847337659145
1.0,24,3.5508767064874956e-05,0.0007152853835625272
1.0,25,3.175070905180458e-05,0.0006393882592538683
1.0,26,2.8432347220026272e-05,0.0005724077757303719
1.0,27,2.549367911783746e-05,0.0005131206601720266
1.0,28,2.2884704317328434e-05,0.0004605085536400904
1.0,29,2.056336245257729e-05,0.00041371565378061015
1.0,30,1.8493983639603726e-05,0.00037201688443503543
1.0,31,1.664610413303302e-05,0.0003347935732192723
1.0,32,1.4993547073385926e-05,0.0003015145807082603
1.0,33,1.3513698942149674e-05,0.0002717214554107578
1.0,34,1.2186932822670814e-05,0.0002450166088668578
1.0,35,1.0996143427973848e-05,0.00022105378983999408
1.0,36,9.926368392362591e-06,0.00019953033253760865
1.0,37,8.964476986446882e-06,0.00018018079083236802
1.0,38,8.09891214073048e-06,0.00016277166772379087
1.0,39,7.319475063618041e-06,0.00014709701932711226
1.0,40,6.617144220923646e-06,0.00013297476381241623
1.0,41,5.983922278124328e-06,0.00012024356353391857
1.0,42,5.412705979752516e-06,0.00010876017690870345
1.0,43,4.897174980213286e-06,9.839719805331161e-05
1.0,44,4.431696436619764e-06,8.90411186109507e-05
1.0,45,4.011242790434452e-06,8.059065890922864e-05
1.0,46,3.631320646049147e-06,7.295532551147869e-05
1.0,47,3.2879090338582815e-06,6.605416004327905e-05
1.0,48,2.9774056469562418e-06,5.981465038675214e-05
1.0,49,2.6965798821792e-06,5.417178030756996e-05
1.0,50,2.4425317110775305e-06,4.90671975873725e-05
1.0,51,2.212655564731616e-06,4.444848398799101e-05
1.0,52,2.0046085455428886e-06,4.026851302721384e-05
1.0,53,1.816282385636849e-06,3.648488373072018e-05
1.0,54,1.6457786590526105e-06,3.3059420319161945e-05
1.0,55,1.49138682805266e-06,2.9957729287428303e-05
1.0,56,1.3515647646160606e-06,2.7148806575628188e-05
1.0,57,1.2249214390891831e-06,2.4604688571968663e-05
1.0,58,1.1102015109079504e-06,2.2300141564578656e-05
1.0,59,1.0062715924788039e-06,2.0212384997382413e-05
1.0,60,9.121079879630384e-07,1.8320844510089878e-05
1.0,61,8.267857348339337e-07,1.6606931274462914e-05
1.0,62,7.49468798282858e-07,1.5053844590953845e-05
1.0,63,6.794012876845594e-07,1.3646395098871025e-05
1.0,64,6.158995806168664e-07,1.237084628413098e-05
1.0,65,5.583452540118635e-07,1.1214772254566768e-05
1.0,66,5.061787342929621e-07,1.0166930001832606e-05
1.0,67,4.5889358867938283e-07,9.217144578365452e-06
1.0,68,4.1603138918359694e-07,8.356205807155578e-06
1.0,69,3.7717708860242266e-07,7.575775299548884e-06
1.0,70,3.419548548713963e-07,6.868302699340732e-06
1.0,71,3.100243161258224e-07,6.22695019226121e-06
1.0,72,2.8107717414838137e-07,5.6455244278292395e-06
1.0,73,2.548341485415881e-07,5.118415094680544e-06
1.0,74,2.3104221808832852e-07,4.640539473781144e-06
1.0,75,2.0947212932509188e-07,4.207292365839963e-06
1.0,76,1.899161456113412e-07,3.8145008549897152e-06
1.0,77,1.721860127265942e-07,3.4583834262468885e-06
1.0,78,1.5611111959500965e-07,3.135513006044337e-06
1.0,79,1.415368349461201e-07,2.8427835396573232e-06
1.0,80,1.2832300262244238e-07,2.5773797576798895e-06
1.0,81,1.1634258012658349e-07,2.3367498216141342e-06
1.0,82,1.0548040646669905e-07,2.1185805681724565e-06
1.0,83,9.563208677740383e-08,1.920775100450024e-06
