time_instant,iteration,absolute_error_norm,relative_error_norm
1.0,1,0.8618153750138483,0.2484047339378325
1.0,2,0.418855256603347,0.11244756702551208
1.0,3,0.26818389244274127,0.0726726867323354
1.0,4,0.14979049357954122,0.04119522814761768
1.0,5,0.08319716187739425,0.023227049884045562
1.0,6,0.04127448165708803,0.011617995953098535
1.0,7,0.019475004056044087,0.005495944293520539
1.0,8,0.010316613953078705,0.0029110450666847403
1.0,9,0.00523799358838168,0.0014771158168979314
1.0,10,0.00247823830709571,0.00069864248103817
1.0,11,0.0012497974025020792,0.00035231492985215366
1.0,12,0.0006448777370579643,0.00018179726624404326
1.0,13,0.00030558487668867464,8.615027526340183e-05
1.0,14,0.00014850018849819674,4.186548441895386e-05
1.0,15,7.668621087893136e-05,2.1619495397622004e-05
1.0,16,3.6981135688977914e-05,1.0425744118249509e-05
