time_instant,iteration,absolute_error_norm,relative_error_norm
0.01,1,0.015135699292366108,0.576495930696326
0.01,2,0.04791262483636954,1.597725088349165
0.01,3,0.05608466521194344,1.3235530818215433
0.01,4,0.17923019784978614,5.147022036218346
0.01,5,0.3569710708276577,2.2493095623231665
0.01,6,101.69130959706017,499.6259837978996
0.01,7,101.58148338643703,1.0008830483277085
0.01,8,9.964106559124957,103.60717217009544
0.01,9,9.915258694816789,1.004165103979064
0.01,10,1.0209231825944836,20.292259421870835
0.01,11,1.1747827848645895,1.1986932444595404
0.01,12,91.88491296016234,444.09224032103344
0.01,13,91.8875418595528,1.0021558239317097
0.01,14,95.66157332928151,447.6393936093649
0.01,15,95.93751563304707,1.0049733393533786
0.01,16,1193.1642934918239,2305.849740214084
0.01,17,1193.1720570718442,1.0004068682096523
0.01,18,1249.6349287828034,2323.4472515833363
0.01,19,1249.4685918271914,1.000257853331013
0.01,20,373.45256407670274,1027.8237827953358
0.01,21,373.3801628742381,1.0006749160963953
0.01,22,179.38746358323294,621.9487676129302
0.01,23,179.43962059557083,1.0017053659352955
0.01,24,308.8688847901043,872.6096387145424
0.01,25,308.85921284150965,1.0009650489140218
0.01,26,283.8320919468068,812.7590767432262
0.01,27,284.06183991286383,1.0018643277080939
0.01,28,1481.7952493921648,2352.5610391922764
0.01,29,1482.2057454832454,1.0006381313616879
0.01,30,7742.312871534097,6813.603602584312
0.01,31,7742.815268149308,1.0001879983282533
0.01,32,26427.85325401312,14857.401165340963
0.01,33,26426.813027937373,1.0000162359321916
0.01,34,744.7489735418136,183.35273380232738
0.01,35,746.9463497508011,1.0035452877695885
0.01,36,116613.8306880388,7089.67797598287
