time_instant,iteration,absolute_error_norm,relative_error_norm
0.01,1,0.013233714085604923,0.576059613073377
0.01,2,0.04192876336523041,1.5982236400987855
0.01,3,0.03884158980156636,1.0462236199418906
0.01,4,0.01845783484904298,0.7435533139460769
0.01,5,0.018771609366696338,0.7661589983080235
0.01,6,0.020273567973279824,0.8128487072058036
0.01,7,0.020404276286640242,0.8133622986882258
0.01,8,0.021064554477563096,0.8426672158328768
0.01,9,0.021054265616779602,0.829950502498857
0.01,10,0.02100149164179363,0.8402677687014355
0.01,11,0.020996121488673494,0.8284083237132805
0.01,12,0.020968648065630206,0.8390309350545924
0.01,13,0.020969021663544272,0.8277294935232445
0.01,14,0.020970933406731486,0.8391180001013651
0.01,15,0.020971155685833118,0.8277866654207745
0.01,16,0.020972292265596045,0.8391691841900561
0.01,17,0.020972279138971605,0.8278148653625125
0.01,18,0.020972211953422807,0.8391661190332345
0.01,19,0.020972202779864182,0.8278128021665094
0.01,20,0.020972155871053104,0.8391640062104367
0.01,21,0.020972156319651655,0.8278116346323345
0.01,22,0.02097215861609927,0.8391641112349079
0.01,23,0.020972158993824014,0.8278117077100131
0.01,24,0.02097216092533408,0.8391641982470884
0.01,25,0.02097216091060679,0.8278117559334316
0.01,26,0.020972160835195555,0.8391641947858843
0.01,27,0.020972160819677794,0.8278117534096566
0.01,28,0.020972160740326155,0.8391641912105897
0.01,29,0.02097216074078044,0.8278117514225041
0.01,30,0.02097216074310762,0.8391641913180274
0.01,31,0.020972160743743706,0.8278117515066493
0.01,32,0.020972160746996427,0.8391641914646074
0.01,33,0.020972160746983888,0.8278117515883474
0.01,34,0.020972160746919603,0.839164191461606
0.01,35,0.02097216074689359,0.8278117515856868
0.01,36,0.020972160746760546,0.8391641914556097
0.01,37,0.020972160746760823,0.8278117515823357
0.01,38,0.020972160746762232,0.8391641914556776
0.01,39,0.020972160746763287,0.8278117515824132
0.01,40,0.020972160746768678,0.8391641914559206
0.01,41,0.020972160746768675,0.8278117515825495
0.01,42,0.020972160746768664,0.8391641914559199
0.01,43,0.020972160746768626,0.8278117515825477
0.01,44,0.02097216074676845,0.8391641914559118
0.01,45,0.02097216074676845,0.8278117515825432
0.01,46,0.020972160746768442,0.8391641914559115
0.01,47,0.020972160746768442,0.827811751582543
0.01,48,0.020972160746768442,0.8391641914559115
0.01,49,0.020972160746768442,0.827811751582543
0.01,50,0.02097216074676846,0.8391641914559121
0.01,51,0.020972160746768463,0.8278117515825436
0.01,52,0.02097216074676848,0.839164191455913
0.01,53,0.02097216074676847,0.8278117515825435
0.01,54,0.020972160746768432,0.839164191455911
0.01,55,0.020972160746768432,0.8278117515825426
0.01,56,0.02097216074676841,0.8391641914559104
0.01,57,0.020972160746768415,0.8278117515825423
0.01,58,0.02097216074676842,0.8391641914559108
0.01,59,0.020972160746768425,0.8278117515825426
0.01,60,0.020972160746768456,0.839164191455912
0.01,61,0.02097216074676845,0.827811751582543
0.01,62,0.02097216074676844,0.8391641914559114
0.01,63,0.020972160746768446,0.8278117515825432
0.01,64,0.02097216074676849,0.8391641914559135
0.01,65,0.02097216074676848,0.8278117515825439
0.01,66,0.020972160746768442,0.8391641914559115
0.01,67,0.020972160746768446,0.8278117515825432
0.01,68,0.02097216074676846,0.8391641914559121
0.01,69,0.02097216074676846,0.8278117515825435
0.01,70,0.020972160746768453,0.8391641914559119
0.01,71,0.020972160746768456,0.8278117515825434
0.01,72,0.02097216074676847,0.8391641914559126
0.01,73,0.020972160746768467,0.8278117515825436
0.01,74,0.020972160746768435,0.8391641914559113
0.01,75,0.020972160746768432,0.8278117515825426
0.01,76,0.02097216074676842,0.8391641914559108
0.01,77,0.02097216074676842,0.8278117515825423
0.01,78,0.02097216074676844,0.8391641914559114
0.01,79,0.020972160746768442,0.827811751582543
0.01,80,0.02097216074676845,0.8391641914559118
0.01,81,0.02097216074676845,0.8278117515825432
0.01,82,0.020972160746768432,0.8391641914559111
0.01,83,0.020972160746768425,0.8278117515825425
0.01,84,0.0209721607467684,0.8391641914559099
0.01,85,0.020972160746768404,0.8278117515825419
0.01,86,0.02097216074676844,0.8391641914559114
0.01,87,0.020972160746768432,0.8278117515825426
0.01,88,0.02097216074676839,0.8391641914559095
0.01,89,0.020972160746768397,0.8278117515825418
0.01,90,0.020972160746768425,0.8391641914559109
0.01,91,0.020972160746768425,0.8278117515825425
0.01,92,0.020972160746768415,0.8391641914559105
0.01,93,0.020972160746768415,0.8278117515825423
0.01,94,0.020972160746768404,0.83916419145591
0.01,95,0.020972160746768418,0.8278117515825424
0.01,96,0.020972160746768474,0.8391641914559127
0.01,97,0.02097216074676847,0.8278117515825437
0.01,98,0.020972160746768442,0.8391641914559115
0.01,99,0.020972160746768442,0.827811751582543
0.01,100,0.02097216074676844,0.8391641914559114
0.01,101,0.020972160746768442,0.827811751582543
0.01,102,0.020972160746768442,0.8391641914559116
0.01,103,0.02097216074676844,0.8278117515825428
0.01,104,0.02097216074676843,0.839164191455911
