time_instant,iteration,absolute_error_norm,relative_error_norm
1.0,1,0.011989069813472975,0.24435483259293828
1.0,2,0.006292223901244088,0.119563842288632
1.0,3,0.004136775977239573,0.07964945854624104
1.0,4,0.0023913850051154235,0.04687187409753226
1.0,5,0.0013494491236559685,0.026908800099035266
1.0,6,0.0007080829435765601,0.014239492154648094
1.0,7,0.0003844466300972076,0.007741295338646631
1.0,8,0.00022722334077776799,0.004568612390588394
1.0,9,0.00011932390112963383,0.0023963333621252396
1.0,10,6.134542696816012e-05,0.001231725615725285
1.0,11,3.525160614855474e-05,0.0007079489886020032
1.0,12,1.7885234990384064e-05,0.00035923706722800554
1.0,13,9.461251528770981e-06,0.00019003729073112125
1.0,14,5.350852287703852e-06,0.00010747256327320147
1.0,15,2.631979844549876e-06,5.28626731109151e-05
1.0,16,1.4371275943684315e-06,2.8864398505111383e-05
1.0,17,7.846289452875467e-07,1.57591935806593e-05
1.0,18,3.824360879569171e-07,7.681206887792276e-06
1.0,19,2.1549980087536454e-07,4.328298473797018e-06
1.0,20,1.1246329228073241e-07,2.2588154420972336e-06
1.0,21,5.579969129212205e-08,1.120731709940239e-06
