time_instant,iteration,absolute_error_norm,relative_error_norm
1.0,1,0.008560496830410547,0.24426573416317707
1.0,2,0.004499024462539447,0.11968859694833611
1.0,3,0.002960330563460259,0.07980577783798713
1.0,4,0.0017129494407666817,0.04701256684145835
1.0,5,0.0009673107247988267,0.02701051056208416
1.0,6,0.0005080828748449246,0.014307856219356018
1.0,7,0.0002768066456344705,0.007804896006416863
1.0,8,0.00016389073100499152,0.004614052842158272
1.0,9,8.585840215755418e-05,0.002414321954004628
1.0,10,4.4308023161863076e-05,0.0012456924254438916
1.0,11,2.5471241015310452e-05,0.0007162644611331806
1.0,12,1.2879985178530956e-05,0.00036224491349407754
1.0,13,6.863240148710795e-06,0.00019302727847413537
1.0,14,3.868884574890373e-06,0.00010880754591887235
1.0,15,1.898773740061827e-06,5.33996571280887e-05
1.0,16,1.0461152540518948e-06,2.9420203440941e-05
1.0,17,5.665594114135845e-07,1.5933609447875275e-05
1.0,18,2.769471410231698e-07,7.788727028534623e-06
1.0,19,1.5711620980625395e-07,4.4186568357002506e-06
1.0,20,8.105328985945869e-08,2.279499732627618e-06
