time_instant,iteration,absolute_error_norm,relative_error_norm
1.0,1,0.006425022619928732,0.15714176269354854
1.0,2,0.005359675695014529,0.12998684499538643
1.0,3,0.0030240378494423175,0.07289280060380812
1.0,4,0.002040115971404607,0.0493215720457783
1.0,5,0.0013454892264940289,0.032633346821979235
1.0,6,0.0008600775096729732,0.02090742643834218
1.0,7,0.0005431962637540926,0.013215246045626187
1.0,8,0.00035299095933778924,0.008586071390186375
1.0,9,0.00024297362444911964,0.005906018410063719
1.0,10,0.00017779203327521144,0.004318035266920659
1.0,11,0.00013643135533608682,0.0033106772803987265
1.0,12,0.00010816320580602614,0.002622567418597861
1.0,13,8.769759335415647e-05,0.002124748553682802
1.0,14,7.225561580571404e-05,0.0017494351440405028
1.0,15,6.02425485027995e-05,0.001457706679596288
1.0,16,5.067641038126182e-05,0.0012255909876350756
1.0,17,4.292074477365693e-05,0.001037550735448054
1.0,18,3.65451838657376e-05,0.0008830817959420833
1.0,19,3.1247452383441485e-05,0.0007548093335816412
1.0,20,2.6807991299446645e-05,0.0006473796291783649
1.0,21,2.306267023644879e-05,0.0005567933394166751
1.0,22,1.9885795717294467e-05,0.0004799901316574508
1.0,23,1.717915424522495e-05,0.00041458074678562125
1.0,24,1.4864711821669256e-05,0.00035866844312956844
1.0,25,1.2879602060826247e-05,0.00031072641655825495
1.0,26,1.1172590546168757e-05,0.00026951134418757075
1.0,27,9.701518475220064e-06,0.0002340008988739577
1.0,28,8.431413224612857e-06,0.00020334759085885546
1.0,29,7.333064356880419e-06,0.00017684400365950483
1.0,30,6.381931849163829e-06,0.0001538961610947888
1.0,31,5.557296358204853e-06,0.00013400281579874584
1.0,32,4.841589107638068e-06,0.0001167391298443081
1.0,33,4.219857309662663e-06,0.00010174366723396977
1.0,34,3.6793333841330325e-06,8.870792082774815e-05
1.0,35,3.2090847297488456e-06,7.736780451980901e-05
1.0,36,2.7997267503693008e-06,6.749668735593543e-05
1.0,37,2.4431860797150044e-06,5.889965026330358e-05
1.0,38,2.1325040198012887e-06,5.140872137772329e-05
1.0,39,1.8616724674353858e-06,4.4878901311224155e-05
1.0,40,1.6254962872362423e-06,3.918483095126445e-05
1.0,41,1.419477360996326e-06,3.421798550179377e-05
1.0,42,1.2397165139701283e-06,2.988430222073599e-05
1.0,43,1.0828302677702846e-06,2.610216761672314e-05
1.0,44,9.45879952904236e-07,2.2800704113811058e-05
1.0,45,8.263111726908028e-07,1.9918307385474785e-05
1.0,46,7.219019734069876e-07,1.7401394411858552e-05
1.0,47,6.307183653968154e-07,1.5203329375708215e-05
1.0,48,5.510760728765117e-07,1.3283500183685333e-05
1.0,49,4.81507578470173e-07,1.1606522979399333e-05
1.0,50,4.207336818143109e-07,1.0141555740165792e-05
1.0,51,3.676389169618194e-07,8.861705094653508e-06
1.0,52,3.212502764216976e-07,7.743513000812708e-06
1.0,53,2.807187748641894e-07,6.7665119896794285e-06
1.0,54,2.4530345646616416e-07,5.9128394002369746e-06
1.0,55,2.1435750864068596e-07,5.1669024542360175e-06
1.0,56,1.8731619462916464e-07,4.5150872240484355e-06
1.0,57,1.6368635874133835e-07,3.9455055463345934e-06
1.0,58,1.430372933008206e-07,3.4477747875583073e-06
1.0,59,1.2499278588717672e-07,3.0128260815498326e-06
1.0,60,1.0922419078255986e-07,2.632737271293216e-06
1.0,61,9.544438998910552e-08,2.3005873056512443e-06
